Timestamp,Depth (ft),ROP (ft/hr),WOB (klbf),Torque (ft-lbs),RPM,Standpipe Pressure (psi),Mud Flow Rate (gpm),Hook Load (klbf),Mud Density (ppg),Gas Detection (ppm)
03:10:58,4051.032486373824,232.99171627732667,37.873146509138934,5974.739645221299,204.61795926632362,2515.6437321077765,814.5566300978222,726.6965231783349,12.853850924747892,71.96309693537657
03:15:58,4127.234267835726,55.12002655975758,13.880887657053576,1023.9481516952998,211.75007386904934,2683.188253640298,1139.3756635277477,215.51993866738817,12.696812059133567,65.52026857596944
03:20:58,4266.941483296383,68.1537686534585,19.46051279459355,3045.404302205706,125.42760133891557,5425.548878694466,964.8903076889864,215.93175666102923,13.552968105589706,18.086760310829693
03:25:58,4352.736694767217,139.30131544779744,49.772531466654264,4472.289106993574,249.70649215857622,3093.942734950065,918.8391147588492,282.2144338097599,13.962327683469702,56.099651246032764
03:30:58,4432.923900081647,215.37582026698226,74.11641805182452,1460.7625957789794,157.75218856481177,5231.936254639427,471.1902021430266,775.0407476568769,9.198302321133138,123.80601162876218
03:35:58,4522.745052747132,198.49994364883332,62.69427027795895,5736.373419456903,151.75239102407699,4363.279326074489,873.5624625811092,611.3498437006565,9.34811511506771,82.82048919428924
03:40:58,4582.909253934282,189.87749691477023,40.146595921290555,1583.9932246938356,163.1709268671927,6238.515671610351,625.8327270172227,387.8695996535872,9.328867219510421,99.02272426047426
03:45:58,4670.946297105727,50.16169175763869,42.47898732057422,2925.3444804717765,177.20876703907732,3322.513290824489,1122.268190550309,635.4915626504364,15.935201090741865,22.631368481217567
03:50:58,4805.762352091162,260.07056253745975,31.29744846055935,1293.7866091136418,178.6715679147669,5530.162082506991,888.6159055927499,479.593067158916,15.085055485934369,133.4603791688668
03:55:58,4857.784109412647,51.95668777435479,58.66214695984192,6508.808572411534,207.2278984268737,5010.0586009269555,611.3490162489259,760.3706194522337,10.406144719526532,131.92413482429336
04:00:58,5002.506912766941,105.76757229990758,44.45670637958306,1199.606954868519,147.17579212904388,3600.3565750945854,1015.2163294239241,396.93866520835655,13.396514285804162,79.41138263584077
04:05:58,5072.622720117044,140.7615846016491,78.14546100617264,3645.123488705378,185.37919935863727,4202.557578735234,418.918199888039,642.2740035227189,14.72919346049732,94.63704964683548
04:10:58,5151.667292661432,72.84835804253593,20.24576798629574,3184.1472274406333,193.0250209490088,6641.687557316103,954.2256558276238,712.4612737728015,13.681011801714394,101.39856651085786
04:15:58,5284.947670257428,261.77376364165025,64.3003495692638,4763.764979650804,235.35846369962903,5667.110335471397,458.73868869912656,332.06478921027434,13.168070154812412,110.40601449142015
04:20:58,5413.670358170406,53.9487776043457,31.78262678691459,1784.8279823764208,243.19481280067043,3659.779713101418,799.4801839571187,662.629229191709,11.089314612106172,25.812003061801448
04:25:58,5510.146067674862,64.30468699263412,75.96494556106637,4103.07876782649,193.42138729052687,2501.875421305822,309.7361313334964,384.9051484126645,15.389038819997701,90.27835822967488
04:30:58,5649.354974438037,249.0535163769751,19.293928546044736,5599.355836933853,211.86079990171436,6325.209872193827,514.1003367080189,709.7761375849273,13.349927903042838,49.07874075281613
04:35:58,5726.019238535362,53.55943897877581,79.88480386067366,3657.3082919578874,177.515782623773,4321.375192907177,497.68859213609977,497.549017509937,15.788831328880338,77.95738028737932
04:40:58,5801.198385854667,73.06406600977331,19.03506563198393,6132.292137126822,190.03789969363504,5702.358474019164,346.2005405785568,253.49310006640323,11.371906955398257,127.02540161906454
04:45:58,5861.0784845681355,199.1031885666884,14.609085243135885,5930.313486973995,243.24674123948554,5842.835941192372,694.6156393235137,668.5813161680985,13.101488195516636,28.16763607467982
04:50:58,5982.024892575853,78.61862389242626,40.35837076758257,1713.9172784359594,129.19010576434957,2732.9397578992343,563.3429504768799,359.1377848662396,10.577748184554416,82.53927390343215
04:55:58,6104.562371534802,64.37017135222533,52.32711502737093,2741.8348819365247,114.05912946049179,3502.727510157203,909.6438642655868,636.6566594937663,13.066045807298789,22.198246388622344
05:00:58,6188.0767448234365,259.2088093660316,46.84369886881905,6788.22426086186,105.31249131797306,4468.12785009064,782.7283003676514,279.47688022963894,12.479497470068658,133.65634172696969
05:05:58,6324.324355509098,86.48242820648126,64.7613724120873,3495.0330333442075,238.52320073847355,4015.0444614997723,1102.5775354058173,443.01893321673083,15.297491322328735,146.5417919858147
05:10:58,6459.182067196414,251.7995096320875,66.34009740240174,3538.2416141847743,243.86182416222354,5440.4430315980535,1185.4900900509997,333.95208689994035,13.267089418766528,8.237905439401844
05:15:58,6567.6830448761675,215.03644816274348,22.044072735440132,4151.56046167587,220.0179232780011,3905.8847149295525,982.5241910566739,306.2434754785145,12.991550136656562,81.03194722302247
05:20:58,6620.66753208209,150.7988726475116,66.30258256192064,6185.811699932413,224.7846217346613,3025.900798848338,751.4237735914469,643.7126945220366,13.118948732187114,12.382294167438722
05:25:58,6757.745188217367,280.81233756981226,10.653752045878816,5201.86338670031,243.7616145955178,4103.487877732698,318.09471513984766,502.08879757548993,10.175875432744311,85.75992908878162
05:30:58,6878.22577754556,138.38452939269433,40.90368148062184,5303.191423415314,192.36163810816493,6329.110770842824,1031.3988443545845,506.41643529780436,9.879340276144895,57.422565107432966
05:35:58,6943.8142925022885,171.53931605707763,16.674539159337705,3958.2086070022383,179.31930062247267,3825.341253296875,701.9691859351661,522.6573378548692,14.25886305166119,36.691833254725815
05:40:58,7075.476873532736,223.30508824747147,77.4199835896047,5649.814511405164,238.48861164659007,2876.05124401917,751.3734644819936,235.90573537792775,14.312832234699863,105.5012245279201
05:45:58,7195.029532323532,220.9877379785184,13.958933095530474,6215.3569232726995,231.68774498027105,5368.676032950714,791.2962664761371,603.4898248599561,12.147715746093734,144.49222860146807
05:50:58,7246.902515044836,137.88605282004997,58.95265477830538,3223.5928445404006,138.18455099562908,4640.4140574215835,595.528860967948,574.160853304117,12.462026526585655,20.250397023688176
05:55:58,7299.055955435714,135.7285114841514,73.5230108202511,6842.803745289549,209.37788458653256,5188.059998053143,571.1331646769975,235.5390073538564,11.141220545752763,24.193724031124525
06:00:58,7410.477169699413,143.26606177926038,60.36767742054079,2616.488649481815,192.26521170603326,5103.98036749978,507.43664546052406,438.7637419281501,11.0908592616478,67.85822622020046
06:05:58,7513.844863398006,293.5571067801534,63.253964958520115,1484.1102380952975,223.62000518377107,2696.751868781027,1064.2867820476092,526.1301743249636,11.208578438126462,47.531073488305275
06:10:58,7617.614075968396,294.18693291852435,19.89658567009542,4673.958489645449,194.63412375512223,4973.516452287793,1116.4326031246128,676.8733039448543,12.10422720132867,76.67210822361433
06:15:58,7691.252291302218,53.26132365848314,26.514573997115587,6388.071830078131,155.73572756280618,6416.224204730675,333.53878558624626,734.0138990796953,14.322559380977621,146.471891392039
06:20:58,7811.955019024381,192.4661755553796,13.97556961056253,5106.014128871126,197.1607868551468,5701.318570710771,1167.4220770543934,561.8847990902423,14.262228538806124,25.183613091782835
06:25:58,7898.887683094969,298.2134779659159,71.94069324596603,2401.325625524866,104.76026769093684,4353.644296330711,1196.7598556935768,409.9050030812534,15.976170976281203,84.69890695581569
06:30:58,8035.134053055648,80.05491224798045,28.551355457503554,2881.3916432524948,209.2036478931139,5918.096204362916,985.6083235479982,677.1749278778063,13.150462170751748,66.03226063093686
06:35:58,8166.409503501318,70.8598557150159,62.77042831179915,3744.579853509593,190.9574956519818,3808.737713652824,1084.6870788706535,484.6490134976656,9.230450336804362,42.73997037359053
06:40:58,8219.707899299137,263.53698018904583,37.48599331729669,5319.375933578159,244.1511943845642,5988.259795094977,863.6612141147456,265.9574325934225,13.213147243924118,91.92845149896677
06:45:58,8367.779337443673,223.78983368520952,60.38830832654495,6665.198818587812,197.17223587364046,2588.4603298176776,1029.466533465315,709.8605228070642,15.602273406804306,8.535938536952099
06:50:58,8420.42346879133,213.212814403639,36.25990688612124,4348.871863911581,218.59370810376197,3677.7373639091074,998.3145561121754,387.6738320928861,15.343155336746275,48.465988567250434
06:55:58,8547.347275231441,90.46284057454066,68.17884565802377,6024.0005361711,223.09457650261308,3835.8650008714967,874.8272333004118,411.29134033638593,14.668949789446803,40.68553314277794
07:00:58,8608.089755133493,100.00822444377381,48.486084316420424,5410.826454323714,234.75549202258526,6258.009396270958,789.4407038240978,599.3446825001902,9.953168297205366,112.9884884924255
07:05:58,8669.925946044817,194.04943763009098,13.986996662169894,3387.2383152812245,179.58389738144206,6890.155015182563,1025.7655564464776,597.0669533274486,14.23524431051387,130.48887814894215
07:10:58,8815.346910786662,182.87211948006956,60.47796372272992,4829.311377830549,210.94666125738792,6641.159317369511,491.3393194839006,251.84991853810305,10.41773144365106,21.272304165961884
07:15:58,8950.151499688483,72.76067076176427,79.05424602917776,1373.403740253621,173.1043072400875,5712.494251155906,394.87312471451276,747.4621450599292,11.62646108361114,48.068928556512084
07:20:58,9051.553545315845,177.49514917575704,78.49708240290873,1285.0713355549024,137.3690211262763,6492.394736277482,1171.8886202272615,644.619122809904,14.893074722999366,128.16790674101225
07:25:58,9133.23486397183,101.43802260224487,69.75161159815906,5460.843893578608,190.81493419527493,3011.571790951242,642.8358565096089,552.7026839973032,15.453317475484221,110.58503119521238
07:30:58,9233.513400172651,197.5190842426722,61.91728489544485,1775.528694097833,243.5067566946963,6376.473013804517,1065.5372401622358,553.6160240755812,12.387976507099726,48.42430794710094
07:35:58,9285.573044149467,272.5151650960552,51.45475483114346,1991.0147052327761,241.23832825233444,6914.786531398593,829.9072902034093,745.5167565405103,12.910157451271491,10.567897765765395
07:40:58,9347.936444471512,228.62564112473967,66.61135502154153,5938.598168315804,204.8632805857142,6823.711258854712,1069.3117186655663,296.0856050145385,13.860626441972563,147.98643147769687
07:45:58,9475.374069447782,90.32107289069442,61.184644179975514,1136.3953278552772,133.1359568546973,2959.937804381599,502.57794269637054,735.6532020944553,13.243290780129142,60.29227631896899
07:50:58,9589.263777898093,121.67085510065638,50.51433861760068,1228.4518994890739,228.53812493717527,3232.1880241120216,930.5980725588868,650.8877318261309,11.446985452044006,2.9843310189976933
07:55:58,9711.671514580134,292.56422164097984,10.677474864293625,3583.715756953666,109.81056705415352,4526.200229493463,500.3835884973886,277.10079293728853,9.616026013748263,31.476437827328713
08:00:58,9830.066231358607,163.7899507926766,45.28357181111618,5582.406472622292,146.91158637307439,5719.155035095917,873.0081386524639,352.98641375628824,10.400721899173986,42.42290925661572
08:05:58,9885.779076107221,98.46231445196509,51.816924900020275,1697.7583557281275,140.6917400602874,4157.378269932353,724.8970457490346,754.4639455248569,10.112406653575684,128.46276147813796
08:10:58,10005.229430850997,156.59532089718854,41.80598334657442,2147.732569865418,105.32514908235495,5978.880878654655,590.9032489289962,543.8199489515528,10.060501853698916,68.64869324994751
08:15:58,10070.460784864881,239.61854827609758,56.76455668101428,1628.6823688282216,199.57475247158737,4978.489826397189,387.8079396296092,261.662605752612,11.857200989188716,66.05270802834434
08:20:58,10183.41948155816,143.05778643819096,63.71216578290016,6018.79960576102,172.38107522643088,6934.9862633761395,676.9086742079314,762.9453868607807,9.65112011715775,80.02557785966746
08:25:58,10326.267920895565,179.46125117051872,18.132382902144272,6398.918858294632,163.08103375334116,3892.6972904849717,781.8437477970274,499.8772803939527,14.099686751959553,84.5051195455184
08:30:58,10427.642226349199,102.38797092550476,29.59717145841902,5497.6122276321175,203.37857709877647,5356.789517068957,1038.2579857929004,797.5268817935781,12.143782185765751,136.69867676061463
08:35:58,10527.493161316703,142.94205823554245,54.000886416153605,5781.1599334104985,116.07784341706247,2674.102263809895,1004.2338777585021,516.5932863698337,10.878567504262882,138.29857770494388
08:40:58,10585.894863307549,231.4975340138898,42.572612095686864,4409.779883352881,180.60312777165814,3455.9415449330395,549.2269675626205,240.61656584914016,15.291477678478639,100.23831610159506
08:45:58,10658.173088860622,117.09000105970436,76.65034260125145,5678.412245692212,145.50814414487706,2671.45717313809,618.4343630392657,574.4003085272092,13.504013803891862,30.12294319058696
08:50:58,10744.713392334326,278.163058394285,27.95087990558372,1225.775744383037,166.59926780573903,6225.447798323136,698.0515717931632,336.81950691359174,15.754219374173205,113.11574194526095
08:55:58,10866.743989370589,142.8581788238277,48.12670726437592,5047.890219723295,169.48919898901312,6373.097220483298,1030.1676719534644,224.84646353091856,10.464562166061176,44.317702602380955
09:00:58,10964.63147306447,235.47124703503704,38.17913447832494,4970.303123403397,128.95404587127874,6010.049085534327,676.6437890951393,337.97170362018306,15.06835942995774,67.71822523800077
09:05:58,11042.234115192965,257.4533318438281,34.73124637534998,1657.6366117036296,243.338171245385,4036.8379117724226,998.6061265073764,634.1183759167229,11.95590623783374,27.383398351739512
09:10:58,11163.939297060497,273.4070675247882,17.155210263788888,5470.3515057177965,186.01188127279116,6608.271796992996,614.9460944908108,676.4161315315698,10.259655610647295,81.1081123769959
09:15:58,11230.602176024471,231.82003476575494,17.03447589149159,6469.580553027339,112.49105378237806,3236.571527579029,1190.5569002040343,507.94566511022595,14.539419430545603,55.57955043494919
09:20:58,11292.283982945055,83.2989997753713,51.7129488562221,4893.005196970313,168.35534920566084,3768.1911704210506,536.5551941279057,267.71408835206455,9.70251870093821,39.10872488907619
09:25:58,11416.477027016428,198.2231643453281,55.45573667377114,4017.0069534215027,143.5401190213699,2975.319666104061,1026.547742106386,684.5485137925637,15.670943135494811,17.53420095088879
09:30:58,11513.600264066794,156.55556010930644,14.899745562331871,2450.747711112339,247.2125881221329,3430.4114982043957,981.9831091563277,663.3663791521797,10.756667511101952,94.29985286776915
09:35:58,11639.758291894337,284.10908356791396,44.962323338701985,2344.6800860377707,230.56000685157431,2886.6367958548967,655.1909748836728,520.5875626532685,15.964589456682468,71.214017961746
09:40:58,11704.434533077236,101.64397007105437,14.237532752738964,3268.868405628964,124.61385313745785,5647.966771913469,786.6109109402075,230.85376385929524,10.748290716868297,146.59087464041372
09:45:58,11843.885642090401,202.18208552048506,47.6996113570809,4975.268969316099,177.80363392194852,6541.22575261744,994.9761182221312,524.292775789084,13.546307109327447,19.817552614800114
09:50:58,11931.579734935884,264.7743613824683,78.1663877288682,5079.01415500696,188.75633959098542,2876.675067185093,1158.9388882626583,213.2642952247712,15.457105540693695,60.80985851745172
09:55:58,12070.25740547064,86.07255194198744,78.37716193953696,4654.6452937687645,213.06855448054506,5141.953741026615,504.258184210648,592.9101973099282,14.59397884167903,119.04053881755294
10:00:58,12206.889589587403,229.03753843328124,22.464559441256448,6264.141072312409,236.25538809591268,2651.515664818408,668.5631116496731,260.0854438455431,15.424539088158681,82.37569455573292
10:05:58,12344.767604461684,160.87916860739088,49.15647042787304,3542.403783738778,224.26237376057344,6311.135564709704,324.81266876600984,567.2577867419956,15.698654316424442,94.7760952586559
10:10:58,12452.657201759619,161.86255129827117,67.31886385969715,5302.650078329426,232.674637281873,6803.884033399827,576.8979020856582,632.5508864083472,9.268352404948246,17.869256807749306
10:15:58,12551.160050943807,209.40739944199322,22.04841441124662,2916.2442351611517,117.24970572584105,3174.26101083186,665.6044706180066,346.5272455883592,12.084098538261799,51.72252522646618
10:20:58,12671.469604005222,161.8243311156671,15.001932960383463,6364.959269495616,194.55400387076043,5269.121637955061,1047.4432448285943,249.11977774561842,9.479304099505537,97.89922235244627
10:25:58,12788.013242045834,68.36712038722735,34.958089839790546,4483.485516139452,177.56158635799352,2629.441136689799,500.68479923676995,722.9035103193858,10.894634022385777,75.56534791915776
10:30:58,12886.937371222919,89.64090828324544,34.48855912768032,4577.61917687534,115.02616085727364,2787.9656423269657,617.4253455242433,720.8936597687843,14.743488949006927,91.3709723319246
10:35:58,13009.215171388203,138.58748450752995,41.306220965216,3578.688393532452,202.8595926655164,6506.132415089061,978.8546808079234,784.4995592014944,10.999356498846433,93.76469382897906
10:40:58,13129.731686182657,87.68070706319438,20.40077667583882,6229.391203413726,122.50788258494549,6287.836145352367,821.0118375269469,627.5575289141036,10.884737829990955,140.4841824819794
10:45:58,13217.38134680383,246.1161887076934,33.55237723942109,4897.68895070886,152.52060506993254,6072.3182140409035,941.6582347704158,463.31870285484877,9.658870173619608,101.46893926300744
10:50:58,13341.75327127173,114.37160883104404,23.262365353620353,6287.1077177907155,119.8423933389072,2774.4740317813385,1043.8990820443205,563.1013772987014,14.454523421602358,120.55248371531889
10:55:58,13459.4961238782,79.57311506539592,60.55168924075225,6403.264690511679,163.34274293724212,5594.100663596606,323.23139796775246,392.23563624937384,12.3620389047395,120.75052339067555
11:00:58,13559.532302064128,284.1630202202689,55.64895589847946,1119.2032555736514,108.55644925794257,6455.283921891645,929.8904727885555,333.409687140781,14.133564755362308,74.98704516453586
11:05:58,13660.387192785842,211.362104898583,47.12460212520769,4223.89803173726,116.58957182340606,5680.820971129235,1079.8840583429173,364.9486986297817,9.736089639051439,10.48753868310115
11:10:58,13768.932659810185,122.36173128504905,46.933764207644835,2648.004987112813,210.37996215275834,3372.3564254280855,805.8384514698403,719.1877338262744,13.702803006333525,65.38714120209507
11:15:58,13830.785203152813,158.59219938765722,31.062355905330193,3091.519540696479,149.1247914539811,5122.924210148707,868.500002086143,398.2639721211678,14.718167383514462,73.8920789813999
11:20:58,13964.749645927677,79.40425031241477,13.491635883286685,5135.828754674104,164.0826258731286,5269.820420967539,1139.5623272123084,218.026104591461,11.59643832902285,7.343492770890703
11:25:58,14033.208671850436,60.80423789013257,42.25531458621054,2880.5246940401175,102.55139995393809,4519.016482810071,345.5324329473258,748.7962651423741,14.23500301736886,39.86174412483155
11:30:58,14101.662419636432,55.782701526644175,45.25802379636845,1805.5287084028348,200.81985635915822,2603.1912346772688,442.8632339247122,645.8942874609967,13.23536615802616,84.49285695704555
11:35:58,14172.23883090402,182.8350353360606,15.595901464793737,6848.426806099575,230.6401356237746,5524.933855747337,1107.4754793036698,539.263071326933,15.074750345222508,133.48500395567743
11:40:58,14288.303551497907,60.57655393602275,24.171226368985934,3039.185687110622,110.56364185565904,2685.662465456574,1037.9702349182453,386.49841862665915,10.309849997355732,35.94320635164473
11:45:58,14437.422601451028,225.23243232743346,65.48904664511542,5568.188826190423,156.35724054111364,2849.060276849214,736.806623312286,247.03756345884798,9.859535460202999,137.09098373425695
11:50:58,14553.482198791553,224.4250818868071,32.989251170478795,6180.8894050679055,244.54654023149342,4935.943210835836,712.3645376118607,253.06762518606797,10.69371380343763,121.44848999568038
11:55:58,14699.37973291346,140.740003734384,41.865385584187855,6573.839258573976,142.88242992302008,2723.1330036483664,1177.2564020029608,400.25104225618395,9.505868946872887,47.62342206799662
12:00:58,14810.70308960918,97.80780697752436,50.89039987059126,6216.430409152459,120.66797767271538,3676.137514359278,1019.0254541611881,755.3315190242685,10.275802537851925,39.52971056594332
12:05:58,14934.825601919434,123.45453634792251,58.19137968804862,2156.4279997439216,219.77354906920417,4358.096107568734,1162.8469123179893,699.7716482540498,9.220244236654572,142.75042616947863
12:10:58,15038.84575955133,237.06077110195457,23.61447368066235,6519.4435551543065,206.3974684850188,3468.189165431627,306.4688156982605,347.29959256958864,11.02394562358317,50.9383732625378
12:15:58,15149.631093094897,245.2154355565002,61.23325103124756,2583.2442104146894,176.8371232933287,4899.73004465956,786.4913517758472,457.7226859719474,10.850813100699703,43.0157251464394
12:20:58,15290.367923502925,264.69267512851957,74.71287156012524,3692.914319172383,233.66836841897208,5851.418710254595,837.157672456606,550.2801232362334,10.12710010912704,8.429657269346164
12:25:58,15368.719388652427,141.43909151336078,30.554331387341904,6514.371650248815,104.6530178175511,3026.724573213567,819.8544260813413,398.79407298349975,12.559938576744269,118.20186659442442
12:30:58,15490.508111699679,233.59629904452754,48.91117546480467,3392.3795107087712,182.08986344267927,3982.457814696322,680.3133642007783,451.80751651299227,12.292871282020014,120.58222631674582
12:35:58,15640.406172505604,167.6075404409092,48.671627460698595,6222.574886238327,129.79909625679292,5367.280293821441,919.4491387932629,576.5929249781761,10.88542593842259,7.790023528311041
12:40:58,15748.372232048147,202.25749328555526,22.756321403296564,6553.212936881375,194.0881763216786,5302.958390588527,800.2416750911104,740.9789109450131,15.562987842543656,122.33478386384442
12:45:58,15840.731006920145,239.25588432189687,43.706518399366374,4821.765136651109,107.9881972485208,3419.055581986983,921.2920753914154,633.9163771854654,9.068170967936366,19.97972146632912
12:50:58,15927.579536348863,82.99211935047869,59.89701328109262,3275.8422009299384,117.59158586009632,5019.747963738065,1053.0151340279344,387.6273000781985,10.553283104786093,38.20668050963839
12:55:58,16049.042054441654,244.58031723362944,10.378837960525878,5450.425359871374,230.28479592244952,4254.317068115172,694.8399093212365,248.71377005338084,9.726408570176924,147.71642933012242
13:00:58,16198.080733535135,115.60586494997212,20.69268282452128,6022.304928213182,145.91880181085588,4916.809145965178,1120.1431980148227,312.15629042260065,15.003217527392815,102.26778058139206
13:05:58,16343.161939902126,226.63185587716708,72.3113462150081,5432.6301943775725,128.83020565867506,3515.9581546596537,353.81181849492924,440.9520516176276,14.726156193270299,36.936991561931066
